instance,algo,param_set,seed,HV,IGD,time,evals
L,SPEA2,3,11,575639.0748112837,0.7738581706955617,103.13590121269226,50000
L,SPEA2,3,12,656863.2189673635,0.466848545435463,103.15327525138856,50000
L,SPEA2,3,13,585889.8185034961,0.6378533190534017,102.76995539665222,50000
L,SPEA2,3,14,746188.6509068463,0.2099474091778201,103.33649015426636,50000
L,SPEA2,3,15,498028.5945285431,0.9132382673585177,103.00868964195251,50000
L,SPEA2,3,16,500371.7397068575,0.9118905952159004,102.96169924736024,50000
L,SPEA2,3,17,634555.6760712352,0.5132881486295737,103.47024369239809,50000
L,SPEA2,3,18,472954.1193797988,1.0321394822147516,103.57671284675598,50000
L,SPEA2,3,19,671969.427942892,0.4624048549489759,102.9377851486206,50000
L,SPEA2,3,20,518421.53307963547,0.9612517073115056,102.70953273773192,50000
